Magic_Keys,Total_Meat_Purchased
2C001938548,2.2
2C008B0737F,2.4
2C0092BA48A,1.5
2C0099C0891,2.2
2C00A5C0396,2.9
2C00AD6A150,2.2
2C00B72FDD3,2.5
2C00C93075A,1.8
2C00D9CD0A5,2.2
2C00DC186AD,1.8
2C00EDD321C,4.4
2C00F1ED783,2.2
2C00F63302B,4.0
2C0107B057E,1.3
2C010A4ED26,1.8
2C01112C779,1.5
2C01218EF8A,2.5
2C012256765,0.0
2C0122BCAFC,2.4
2C012F5BF7D,2.2
2C01308AA0B,2.2
2C014EC71D0,2.0
2C0168D3C71,1.3
2C016B9C83E,4.4
2C01807C0A4,2.2
2C01851D6AF,1.3
2C019A4EA0B,1.5
2C01B831A33,1.5
2C01D9D637A,2.2
2C01ECC39AE,1.8
2C01FE50C16,1.5
2C02099901C,2.5
2C020C4AD82,3.6
2C02138D0FB,1.8
2C0216CF61D,1.8
2C0217205BE,2.2
2C02228DACF,2.2
2C02262FD8B,2.2
2C023122DF2,2.2
2C02570B937,4.4
2C025D6EB19,0.0
2C0263FAE3D,0.0
2C026531939,3.6
2C026691D05,0.0
2C026A54907,0.0
2C026C76278,1.8
2C027826FDB,1.5
2C027F76AA3,2.7
2C028D4733F,1.8
2C02992741A,2.4
2C029AC8A72,1.5
2C02A216AC9,1.5
2C02AD04816,2.4
2C02BAA64C8,1.5
2C02BAB3489,1.5
2C02C3E4919,2.2
2C02C7288AC,1.5
2C02C87AD9B,1.3
2C02D356F9B,2.2
2C02E43EA18,2.4
2C02E4FBF86,2.2
2C02F2352DB,0.0
2C0306443DC,2.2
2C03203B6C0,1.8
2C0323E2141,2.4
2C03264EBE4,2.2
2C03293A2F6,0.0
2C032D6D135,1.8
2C032D94F94,2.7
2C033370944,3.6
2C0335C6D0E,1.3
2C033D541B9,1.5
2C0348C69E4,2.4
2C034A771FC,2.4
2C035827CA7,2.2
2C036977165,2.2
2C037C0023A,2.2
2C0383A3630,1.3
2C03866C98B,1.5
2C03884C51B,1.5
2C0388BC758,4.0
2C03AFB961B,2.2
2C03B1F4B47,1.3
2C03B3B6EAC,2.2
2C03C57B133,2.2
2C03C5E6BAB,2.4
2C03D61B6EE,2.2
2C03D6715E2,2.2
2C03E8B3983,1.3
2C03E9E6448,2.0
2C03EB50A81,1.5
2C03F4831F4,1.5
2C03FD5FE3A,2.9
2C040D99142,2.2
2C041013E89,2.2
2C0410B28E9,1.8
2C04173D19C,1.3
2C04186A947,1.8
2C0430477D3,1.5
2C04319C64F,1.5
2C0432F7E8F,1.5
2C044378659,1.5
2C0449314C4,2.2
2C04517ABFA,3.3
2C0451BF72F,2.5
2C045407855,2.2
2C045F8A523,2.9
2C04706E6F7,2.9
2C047154252,0.0
2C048544C0C,2.4
2C04855E7C7,2.2
2C0491B0CDE,1.8
2C0494B233B,2.4
2C04966FEDB,4.4
2C04987B173,2.2
2C04AD9BC65,2.2
2C04B37D84B,4.0
2C04B97AA5D,2.2
2C04B98C1E3,2.9
2C04BFFF868,2.2
2C04CD9E7C6,2.7
2C04DD2A275,3.3
2C05173675C,2.2
2C052362885,4.0
2C052717971,1.5
2C052FA8569,2.2
2C05305D2DB,2.4
2C0548A1053,2.2
2C05554F694,1.3
2C0568918D9,1.5
2C05A09019B,2.2
2C05B0960F4,2.4
2C05B4260D5,0.0
2C05BB7B645,2.2
2C05C3DFFE0,2.2
2C05C733133,2.4
2C05C7DB672,2.2
2C05CFC6E46,2.7
2C05FBD6FC2,2.2
2C0601E1923,2.4
2C061347881,1.5
2C0628527EF,1.8
2C062FBCD8E,2.9
2C06745DBEC,2.9
2C0679B652F,2.4
2C069CD3B1A,2.2
2C06B73F072,1.8
2C06C50A22D,2.9
2C06C789B00,2.7
2C06CDE0C3D,2.2
2C06DD4DBDE,2.9
2C06F6F923B,2.5
2C06FE173C5,2.2
2C0702C923A,2.2
2C0707D4C13,1.8
2C070F7A208,2.2
2C071102433,2.2
2C07196FD58,2.4
2C071E64503,1.5
2C07218D5F8,2.4
2C07414E73F,2.2
2C0742EF9D0,2.2
2C074885CF6,2.2
2C075837F5A,1.3
2C07602BB63,2.0
2C076D44939,2.9
2C0770283A4,2.2
2C0773B874C,2.9
2C0778D3A73,2.4
2C077B9AF96,1.8
2C079067D93,2.2
2C07A8B59B1,2.5
2C07B395093,2.5
2C07B46EB49,1.8
2C07D48D464,0.0
2C07D51F691,1.5
2C07EE0FD46,1.5
2C08065772E,0.0
2C0806B2575,4.4
2C0815E22C1,2.9
2C08279F3F6,3.6
2C082DF2C8A,1.5
2C083A66DCA,2.9
2C084B79B88,1.5
2C08533A7A9,0.0
2C0855B5C7E,2.9
2C086833BCA,2.0
2C086BFF756,1.3
2C086EB54F3,2.2
2C0881A9C79,1.5
2C0887A541A,2.2
2C088A40E6E,1.3
2C088A47FC0,0.0
2C08968898A,3.3
2C08AFD8A12,1.8
2C08B2F3863,3.3
2C08BAAA5DE,2.4
2C08CD587BE,1.5
2C08CE7D76D,0.0
2C08F00CCBE,2.2
2C08FBF42B2,4.4
2C090A99E3F,1.5
2C090AC7B0D,0.0
2C090B60AC5,2.5
2C0921E4E65,4.4
2C0927F92A5,1.8
2C092DD22C8,4.4
2C0931E16A6,1.5
2C0940D5C0E,0.0
2C094BD3DFE,1.3
2C094FDC451,3.3
2C0953DF78A,2.2
2C0957E17E0,0.0
2C09682A06F,2.2
2C097B5C59F,2.2
2C0984B85E2,1.8
2C099206D2D,1.8
2C0996D3679,1.5
2C09A1D602E,0.0
2C09AFB8417,2.2
2C09B5D6E8B,2.5
2C09BDE8686,2.4
2C09D8F6A3C,2.4
2C09DA6E3FD,1.8
2C09E53A521,1.5
2C09EA09433,3.3
2C09EA1950F,2.4
2C09F9FD0B1,2.9
2C09FF033A9,2.4
2C0A0EA6086,2.4
2C0A0EB06BA,1.8
2C0A1D8194F,1.8
2C0A247400A,2.4
2C0A28F050A,2.4
2C0A2AD9B79,1.8
2C0A2E9122B,2.2
2C0A35383ED,2.2
2C0A3CE7888,2.2
2C0A3D3A29A,2.9
2C0A3DFDA3E,1.3
2C0A43CB14A,2.4
2C0A54D790B,2.4
2C0A697BD54,3.3
2C0A840DA61,2.4
2C0A8437331,2.2
2C0A89100E9,1.8
2C0A9702D3C,1.3
2C0A98762FF,2.2
2C0ABDB9A20,0.0
2C0AC62189D,1.3
2C0ADEB477E,2.2
2C0AE19C5E7,2.4
2C0AF8513A9,1.5
2C0B2362964,1.8
2C0B2FDAADB,2.2
2C0B408CFAA,2.2
2C0B57C8682,2.4
2C0B57EF98C,1.3
2C0B587006C,1.8
2C0B5A7C5E7,2.9
2C0B6A60550,2.4
2C0B7106BBD,3.3
2C0BB4D5845,2.4
2C0BB726167,2.2
2C0BBA28E6E,1.3
2C0BBFD32A7,3.3
2C0BD2964B6,2.4
2C0BD7C58F0,2.2
2C0BDF34654,2.2
2C0BEB48DC1,2.2
2C0BEDA5B4F,2.4
2C0BFBA6E0D,3.6
2C0BFFBDACB,1.5
2C0C0CFFDAA,2.2
2C0C25F6A5C,1.3
2C0C315828F,2.2
2C0C4624537,2.2
2C0C4965B3D,2.2
2C0C50A607E,2.4
2C0C5858DC2,1.5
2C0C5F626AB,4.4
2C0C6F0E6D9,2.4
2C0C7C2DAAC,4.0
2C0C8704992,0.0
2C0C8E3AC66,2.2
2C0C97293F9,2.2
2C0C9FF57D5,2.9
2C0CBDE9F83,2.2
2C0CC4A4E91,2.5
2C0CEDA69EF,1.3
2C0D1B1821A,1.8
2C0D1E504CF,4.4
2C0D26E50FE,1.5
2C0D3246931,1.5
2C0D3AEC191,1.5
2C0D47F3BA8,4.4
2C0D4912921,1.5
2C0D506733C,2.2
2C0D5C9C028,1.8
2C0D5F6DB7F,2.2
2C0D6202481,4.0
2C0D68F83E5,1.5
2C0D72EC0FD,2.9
2C0D75459A9,3.3
2C0D903836C,2.4
2C0DB8FC8AE,2.2
2C0DBB2408E,2.9
2C0DCF48585,2.2
2C0DDBCCF2F,2.5
2C0E04866AF,3.3
2C0E08D291B,2.2
2C0E12D9463,4.4
2C0E1961750,2.4
2C0E2B00C93,2.2
2C0E30C8CBE,2.4
2C0E35D2498,1.5
2C0E3D43034,3.3
2C0E615533A,2.2
2C0E7892483,1.3
2C0E7C34378,1.8
2C0E96DF879,2.2
2C0E99BA35A,1.5
2C0E9AC1350,2.2
2C0E9CA52DE,1.8
2C0E9F577D2,2.2
2C0EA051F95,1.5
2C0EB297BDF,0.0
2C0EB48A59F,2.2
2C0EB82BD06,2.2
2C0EC9D1846,0.0
2C0ED362E37,2.4
2C0EF48E1F0,4.0
2C0EFA0E5CB,1.3
2C0EFC4BCF6,2.2
2C0F0CC3CC4,0.0
2C0F0EBF9D5,2.5
2C0F11BDF17,1.6
2C0F12B20DD,2.9
2C0F19FD019,0.0
2C0F1B131CF,2.2
2C0F2838B9F,2.4
2C0F374E969,2.2
2C0F3CCC77E,1.3
2C0F49F434D,1.5
2C0F5BE84A1,1.6
2C0F6AE1D23,2.2
2C0F6B4C87F,2.9
2C0F8736CB1,2.5
2C0F886B1E7,1.3
2C0F8C5FEB5,0.0
2C0F93D55DD,1.3
2C0FA0F4D77,0.0
2C0FA42F22B,2.9
2C0FB0F870A,2.4
2C0FE162241,1.5
2C0FE3815EC,2.2
2C0FE5286EC,2.5
2C0FE835660,2.9
2C0FEAA1975,1.5
2C0FFB734A7,2.2
2C1013020E6,4.4
2C10314F115,2.2
2C10482EA8A,2.2
2C107617644,2.7
2C107712595,1.8
2C107FA2271,2.2
2C10881B0E6,2.4
2C108FFFB2F,2.2
2C10971B6F3,0.0
2C10A308001,2.4
2C10ABABA29,2.2
2C10B793F39,1.3
2C10BCFAB20,1.5
2C10BEB6888,3.3
2C10CA6DBE8,0.0
2C10D6F0393,0.0
2C10D9E5D12,2.9
2C10E6ADB47,2.2
2C10FF7F6EE,2.2
2C1101D0B65,2.2
2C1111A7746,1.8
2C1111AB3B6,2.4
2C11313D185,1.8
2C1138A4609,1.8
2C113C21F48,2.4
2C114074F3F,1.3
2C1165CBC1E,2.4
2C116F13787,2.7
2C11766C1D9,2.2
2C118172F8C,2.4
2C11902CFF3,1.8
2C11B6B6F25,2.4
2C11C1A88E2,1.5
2C11CCC301A,2.4
2C11D6FE1F4,2.2
2C11D75395A,1.5
2C12247697E,2.2
2C123D11C94,3.6
2C124272645,2.2
2C1242D2018,2.2
2C1245D54AD,1.5
2C124740A02,3.6
2C125BE1D30,1.8
2C125EDA03C,1.8
2C127746EF6,4.0
2C1278EC585,4.0
2C128450B0C,2.7
2C1292781B8,1.5
2C12D48D2D7,2.2
2C12DCA365E,3.6
2C12F40823F,1.8
2C13059FADB,3.3
2C1305A2468,1.8
2C131EA4A31,1.5
2C13391E22D,2.5
2C134483A97,0.0
2C13470E12C,2.9
2C134A80CA9,4.4
2C135056F78,2.2
2C135557401,2.2
2C1357DE5B4,1.8
2C13703A83D,2.4
2C137E15AD4,2.5
2C139D67CC1,1.6
2C13AB92C16,0.0
2C13BD63309,2.4
2C13CA6B875,1.5
2C13CEB9552,2.2
2C13E5BE760,2.2
2C13EC352C7,2.2
2C13EDAFDA3,1.6
2C13F3B4107,2.2
2C13FC9D947,2.2
2C1413DF255,1.5
2C141A47EDF,2.2
2C141E5BE49,1.5
2C14423E649,2.2
2C14465CFAE,1.5
2C144FDEC51,1.6
2C1451CE8BD,2.2
2C145557B13,2.2
2C14635BEEC,1.5
2C146847346,2.4
2C14767EACE,1.3
2C148475391,2.2
2C14A728975,2.4
2C14B09705A,4.0
2C14B3C90D9,2.2
2C14B77A18E,1.5
2C14BD92605,3.3
2C14CA8FDAF,1.8
2C14D7C9104,2.7
2C14DCE6263,2.5
2C14E90395A,2.2
2C150687376,2.7
2C150A3E661,2.4
2C15239EF53,2.0
2C1527EE6A1,2.2
2C152C8FCAC,1.6
2C153A0B1A9,2.2
2C153D030EE,3.3
2C153D5D7A7,0.0
2C153DC3777,1.3
2C153FD5F28,2.2
2C1540107F0,1.3
2C154E9291C,1.3
2C1554FD7A5,1.6
2C15595F595,1.3
2C155D32273,1.8
2C155F7BA43,2.2
2C156F6DC50,2.4
2C157039BF0,2.2
2C157F4E310,2.2
2C1598B4A71,2.2
2C15A5BC84F,2.9
2C15B9B3BCD,3.3
2C15BB3C1BF,1.8
2C15C01A291,2.2
2C15C117F36,2.2
2C15C1F61B1,2.2
2C15C7B9DDE,2.9
2C15CA282F2,2.9
2C15CBF0C54,4.0
2C15D204CCD,1.8
2C15D38A1A4,3.3
2C15D5C7141,2.5
2C15D60AD5A,2.2
2C15D8B64C3,2.2
2C15E558698,2.2
2C160594BA5,1.5
2C162F1F5DF,1.5
2C1633C75AE,1.5
2C163CBA13F,2.2
2C163ECEEB6,2.2
2C164265FE9,2.2
2C1645C1CFF,2.7
2C164AE1424,1.8
2C16548180E,2.4
2C165A73897,2.2
2C166414F64,1.6
2C16656CB34,2.4
2C166B6A89B,2.9
2C166E5D88D,1.8
2C1677DC7DC,1.5
2C167853F32,1.5
2C1678542F9,1.3
2C168E4426D,1.8
2C168E515F5,1.8
2C16B5B796A,1.8
2C16B9ED4FD,1.3
2C16D51326F,2.9
2C16D81E772,2.9
2C16E9AE367,2.4
2C16FDE4B39,1.6
2C17029841F,1.8
2C17069C2AD,2.9
2C1714D32A7,2.4
2C172401582,2.2
2C172F63CD1,3.6
2C173023BCC,2.5
2C1736E989C,2.2
2C173CD78EE,0.0
2C17449850F,4.4
2C174CEF75B,2.9
2C17682A4FC,1.8
2C17A2D3D99,2.2
2C17AFB6A6C,2.9
2C17C148C27,1.6
2C17C8B4FFE,2.2
2C17E4872E6,2.2
2C17EA472A3,2.2
2C18143D755,4.0
2C18145CDB8,1.8
2C181BFAE94,2.2
2C1827D98C5,1.5
2C1828A6B48,2.2
2C18405B020,2.9
2C1858EA658,2.0
2C18639478C,2.2
2C1871E9B06,4.4
2C18754A3A8,1.8
2C188E51C8B,3.3
2C189ECEBAC,2.2
2C189F3C823,2.2
2C18AA994CA,1.5
2C18B5BE9C4,1.5
2C18B6B8632,2.2
2C18B8B5626,2.2
2C18B9EAA78,2.2
2C18BDAB842,4.4
2C18CA640F0,1.8
2C18CB32DE4,1.3
2C18CD8EC56,3.3
2C18E097C7D,2.2
2C18F85DCA2,1.5
2C1909E5462,2.4
2C190F81D85,2.4
2C191B1F8F1,4.2
2C19296F1C3,2.2
2C192C43E35,2.9
2C194078F5D,0.0
2C1945D8DB9,2.2
2C1949B2FB0,1.5
2C1949DC880,3.6
2C194EFF84E,2.4
2C194F69855,3.3
2C1958805D5,2.2
2C1962CC019,1.3
2C198EDEB22,2.4
2C198FE538A,1.8
2C199ABA071,1.5
2C199B414DC,1.5
2C19BF528C6,4.0
2C19BFF5AEB,2.5
2C19C380B79,1.8
2C19CC7B3B1,2.2
2C19DB02430,0.0
2C19DF830F5,1.8
2C19F867E93,4.4
2C1A04349B0,1.3
2C1A17D8400,1.5
2C1A3659333,1.6
2C1A3ECFFA9,1.3
2C1A4C14C15,3.6
2C1A4CEDF3D,1.6
2C1A5DDC745,2.2
2C1A76C49C5,2.2
2C1A7AC628D,3.6
2C1AB1F077A,2.4
2C1AC8E2B58,2.2
2C1AD3FE573,2.7
2C1AD5F3C87,3.3
2C1AD76F67F,2.2
2C1AD8B0021,1.3
2C1AE2CCAB4,3.3
2C1AE56C178,2.2
2C1B07D6FB7,2.2
2C1B0F05D72,2.2
2C1B239DD4F,0.0
2C1B2A76488,2.2
2C1B3A9BA44,2.9
2C1B51BFB27,2.4
2C1B57E38B5,2.2
2C1B59C307E,0.0
2C1B60DC2B5,3.7
2C1B64D4FBA,2.9
2C1B65C27BC,2.4
2C1B66A64DF,1.5
2C1B6CE1862,1.5
2C1B870F79E,4.0
2C1B8D74F46,3.3
2C1B8D9FEC0,3.6
2C1B9122752,2.2
2C1B9C223B3,2.2
2C1BA0A4AE9,2.2
2C1BA9F46C0,2.2
2C1BAC383E8,2.2
2C1BB7AA84C,1.5
2C1BC3B4985,2.2
2C1BC8A23A5,1.3
2C1BCF10349,2.2
2C1BE04D8F3,2.2
2C1BE3DEBB7,2.4
2C1BE65E0C3,1.5
2C1BEDA0075,2.9
2C1BF87C63C,1.5
2C1BFA74E6B,2.2
2C1C00DB168,2.4
2C1C08517AC,2.4
2C1C0932F09,4.0
2C1C1275758,1.8
2C1C1FA4479,2.2
2C1C28B07FE,1.8
2C1C28B80DE,2.2
2C1C2D3E84B,1.6
2C1C325A300,2.2
2C1C3C8AEA6,3.3
2C1C449C2DA,2.2
2C1C44E7F61,2.2
2C1C4AE3702,2.2
2C1C506554E,2.4
2C1C536A81B,0.0
2C1C569134A,2.2
2C1C64892B7,1.6
2C1C65DCA89,1.8
2C1C6C8C080,2.2
2C1C713DEF5,2.4
2C1C885176E,2.2
2C1C8A2A93A,4.0
2C1C8B60153,1.5
2C1C8B9FD35,2.2
2C1C9635D56,2.2
2C1CA36DA01,2.4
2C1CA45DF57,1.5
2C1CC48C94E,2.2
2C1CD322038,1.8
2C1CDA9280D,1.5
2C1CE6B02CB,1.5
2C1CFA00026,2.5
2C1CFBBC8E3,0.0
2C1D0665AFB,2.2
2C1D1368D4D,1.8
2C1D36DA02D,2.2
2C1D553401D,0.0
2C1D5A14E43,1.5
2C1D5FA9ABF,2.2
2C1D63F2849,1.3
2C1D6A3AF54,0.0
2C1D7185AC9,2.2
2C1D775AE7C,2.9
2C1D7D983FE,3.3
2C1D7E3B25C,2.2
2C1D8B57CA2,1.3
2C1D8D68DA9,1.6
2C1D996A6E6,0.0
2C1D9A3AE4B,1.3
2C1D9DD1BB7,2.2
2C1DAC94F6F,2.2
2C1DBBDA478,1.5
2C1DD24177B,2.4
2C1DD9E3C55,2.2
2C1DDA6C3A3,2.2
2C1DE655B96,3.6
2C1DE7596AA,2.2
2C1DF18C088,1.5
2C1E00EC42F,1.5
2C1E0DF8D99,1.3
2C1E2976837,2.4
2C1E30905C3,2.2
2C1E38326D6,1.8
2C1E41ACE60,3.3
2C1E4561F4C,2.2
2C1E57A5209,1.3
2C1E6D2EDE6,2.2
2C1E763388B,2.2
2C1E80F3543,2.4
2C1E89B7C78,2.9
2C1E8DEE360,2.2
2C1E8E2A2D2,3.3
2C1E9ACB952,1.8
2C1E9EA97B9,1.5
2C1EACEC0CA,2.2
2C1EB4395CC,2.5
2C1EC78E641,2.5
2C1EC91B031,2.2
2C1EC97ADCB,2.2
2C1EE34A9DE,2.2
2C1EE431FAA,1.3
2C1EE556B92,2.2
2C1F001B4C0,2.2
2C1F042AC65,2.5
2C1F0738EBC,2.2
2C1F0A71171,2.2
2C1F110B739,4.0
2C1F472EFF7,4.0
2C1F57DC1AC,4.0
2C1F5F06014,2.5
2C1F63F3DFB,2.2
2C1F6D09898,2.2
2C1F95A0C61,2.2
2C1F97B8365,1.8
2C1F9A4794D,2.2
2C1F9AEE054,2.4
2C1F9F22176,2.9
2C1FA44330C,0.0
2C1FDBB5810,0.0
2C1FDC8CD00,2.2
2C1FEAB8F38,2.2
2C2054BB837,5.8
2C205D55B47,2.5
2C208167E4D,2.4
2C20870A218,2.9
2C20873E11C,2.2
2C208E5D950,2.2
2C20904774D,1.3
2C20A3C0D78,2.4
2C20A3D28C5,2.4
2C20AC5D64E,2.2
2C20DD969CE,1.5
2C20F18B786,2.2
2C20FEE7DAE,2.2
2C2140CF98D,2.4
2C216425DCF,1.5
2C21785C1DA,2.2
2C219211316,0.0
2C21A0E7C8C,2.2
2C21A85C498,2.2
2C21B3144A9,2.9
2C21BA4582A,1.8
2C21BA88160,2.4
2C21C7C6041,2.4
2C21C9377CC,1.5
2C21EB6B5EC,2.2
2C21F14332C,0.0
2C21F2D75FC,1.3
2C22010694F,1.3
2C22060FD62,2.2
2C220BA9931,2.2
2C220F26AE2,2.4
2C2210707D5,2.2
2C22155306C,2.4
2C221F355FE,2.2
2C223BEB242,2.2
2C224A21AAE,1.8
2C224E6A471,1.8
2C224F47F5E,4.4
2C22757BBD5,1.8
2C228E7B44A,1.8
2C22921E622,2.9
2C229598E46,2.5
2C2295EDA57,4.0
2C2296A9554,2.2
2C229A3BAFB,0.0
2C229D4D9C2,0.0
2C22A8F487F,2.2
2C22BF35794,2.4
2C22D187483,2.2
2C22D68130F,2.2
2C22EC6D9DA,1.5
2C22FADE747,3.6
2C2300A1BE6,2.4
2C23016318B,1.5
2C231412DDC,4.4
2C2314D7FF1,2.4
2C23292B0D2,2.0
2C232F926B2,2.5
2C233655267,3.3
2C23372523E,2.2
2C2352665DC,1.3
2C23551289A,2.5
2C23551B096,2.4
2C23551E1B1,2.2
2C2359AB2E2,2.2
2C237B0C79E,1.3
2C2381D09FD,2.2
2C238A86E8E,1.5
2C238AADA0A,0.0
2C238CF484D,2.5
2C238D0F324,1.3
2C239073836,1.8
2C23A0C88F8,2.2
2C23A20709B,2.2
2C23A3B2599,2.2
2C23AD0308C,1.5
2C23B17623B,2.0
2C23B3A43DF,2.4
2C23BEE4F05,1.8
2C23C9E5E49,2.2
2C23CADCD63,2.9
2C23DB6779A,1.5
2C23EF4DEE7,2.9
2C24081C5AC,3.3
2C240E7BEE5,2.7
2C241A84974,1.3
2C2421EA74E,1.5
2C2434136C2,4.0
2C24397ADFE,1.5
2C244E08019,2.5
2C244F19DD1,1.5
2C245D73182,2.9
2C246E06B43,2.2
2C246E2C015,3.3
2C246EA73DB,2.5
2C24700A134,2.2
2C249F2C177,1.8
2C24B81F947,1.3
2C24B9DCD59,1.3
2C24C4A42F1,1.5
2C24C662DAD,2.0
2C24D247A14,2.2
2C24D396DE8,0.0
2C24D6D1663,4.0
2C24DB13A29,2.2
2C24EF2F35D,3.3
2C24FD0DAD6,1.3
2C250B18C3A,2.5
2C25181093C,2.2
2C251D0C239,2.0
2C2530C6362,2.4
2C2532AA2F0,2.5
2C2539E6F88,2.2
2C254BA2A13,3.3
2C256FE5EC9,2.2
2C257926152,2.2
2C257A21FBF,1.5
2C257D90B05,2.2
2C257FF333B,2.2
2C258AFA0EE,2.0
2C2591DB023,2.2
2C25A232A72,2.4
2C25AAFAE17,0.0
2C25B593B8C,2.4
2C25BF5C92A,0.0
2C25C036019,2.4
2C25C3051E3,2.5
2C25C41C67C,1.5
2C25C5DA21C,1.5
2C25CADB5C1,2.4
2C25D564621,2.5
2C25DF082B4,2.2
2C25E04C8C6,2.2
2C261527B3B,2.2
2C261944668,2.4
2C26216FA1E,2.9
2C262E8B548,2.2
2C263C2DD4F,1.5
2C264203102,2.2
2C2651B719E,2.4
2C2656AD3BA,1.8
2C26648BEFA,3.3
2C267730234,2.5
2C269510508,1.8
2C269F9AC12,2.5
2C26BBB1A2F,2.2
2C26BDAB17A,1.5
2C26CA45A6F,1.8
2C26D65A5A3,1.8
2C26D704553,1.8
2C26EA07E99,4.0
2C26EB8EA1A,1.5
2C271C54A42,2.2
2C271E3A07A,1.8
2C2726A40F6,2.4
2C272E08BED,1.5
2C275134FD1,1.8
2C27585DB56,2.2
2C275DE7649,2.2
2C2763C5D4D,1.3
2C2767FE634,1.3
2C276934D69,1.8
2C276A4E7C8,2.4
2C27745E661,1.3
2C27791EF08,1.8
2C2789DC199,2.4
2C279EF5F00,2.0
2C279F9600A,2.7
2C27A304B50,1.5
2C27A8C382A,2.2
2C27AD5B356,1.5
2C27B4E2992,2.9
2C27B71A9DC,2.2
2C27BF62E2F,2.5
2C27C3A51F5,2.2
2C27C7A22F8,0.0
2C27E55EF32,2.4
2C27F4F62F8,1.3
2C280EF28F6,2.7
2C282C665FD,2.2
2C2830D7974,1.5
2C28352436E,2.9
2C28361CCF9,0.0
2C28402E603,3.3
2C284F9C887,2.5
2C285601C68,2.2
2C285B61336,1.2
2C2864A0A6A,2.9
2C28669E5B3,3.3
2C2868B607E,1.5
2C287D63451,4.4
2C287D7D00C,2.2
2C288799311,4.4
2C2899866DA,2.2
2C28A611681,3.3
2C28A6E7100,2.5
2C28ACD49C4,1.8
2C28AFF3FDA,1.8
2C28B6DC061,3.6
2C28C3F42E2,1.5
2C28C42F6FF,1.8
2C28C73FF1C,0.0
2C28CEDB66B,4.0
2C28D72CE0F,2.9
2C28DF96336,1.3
2C28E5B27E4,4.0
2C28F06AF83,1.5
2C2937F0768,1.8
2C293E3D638,2.2
2C2943A2F3C,2.2
2C294595CC3,2.2
2C294EE589A,2.4
2C2951D8C53,2.2
2C2956E2BBB,2.2
2C295BD9CF3,2.5
2C2962CED3B,1.3
2C296AAEFBF,1.3
2C2971E345B,2.4
2C298364DAC,2.2
2C2989D65F9,3.3
2C299D81CF0,1.3
2C29A1E60A6,1.8
2C29B457F4D,2.2
2C29B8777CE,2.2
2C29C14E1DE,4.0
2C29C670DE5,1.5
2C29EB9214F,1.3
2C29F5407DD,2.2
2C29FACDB79,2.5
2C2A0CB0CD5,1.8
2C2A290CDB5,2.5
2C2A2AE9463,2.2
2C2A45F8AFC,1.5
2C2A68F9B9F,2.0
2C2A6BDA4EF,2.9
2C2A797504F,2.2
2C2A7C6F921,1.8
2C2A9606E6B,2.2
2C2A9B8412B,2.4
2C2A9C1DC38,1.3
2C2AA8E3C35,1.8
2C2AB336F59,1.3
2C2AB968F8B,2.2
2C2ABEDF4C0,0.0
2C2ACAFA5F1,2.4
2C2AD8A6510,1.8
2C2AEC16F78,0.0
2C2AF7DD0D1,1.5
2C2B0CFC8E0,2.2
2C2B0F121AC,2.2
2C2B148ECDE,2.2
2C2B288FF02,2.4
2C2B4023306,2.5
2C2B55102BB,2.2
2C2B5CC99C3,4.4
2C2B785DF01,1.5
2C2B7F50D4A,2.2
2C2B8214D8B,1.8
2C2B87FCF6E,2.4
2C2B9BFB077,4.0
2C2B9F996C3,1.3
2C2BB039129,1.3
2C2BB40140C,2.2
2C2BB6207B7,2.2
2C2BB6DE4B3,1.8
2C2BBC4FE5C,1.3
2C2BBE41CC7,1.3
2C2BC3AD801,2.2
2C2BD1833B7,1.8
2C2BD7E92ED,2.4
2C2BF46BF49,2.2
2C2BF6B131B,2.4
2C2BF8C553D,1.8
2C2C050CC92,2.2
2C2C1E72C65,2.7
2C2C317F16E,2.2
2C2C4D82606,1.5
2C2C5184295,1.8
2C2C78E387F,2.2
2C2C8565C63,2.4
2C2C8A20E29,1.3
2C2C97018FD,2.5
2C2C9CC9561,1.3
2C2CA04C581,2.2
2C2CA391069,3.3
2C2CA6FA107,2.4
2C2CB1048BF,3.3
2C2CCA7DA89,2.2
2C2CCD1D514,2.2
2C2CD151DC4,1.5
2C2CDB852F7,2.5
2C2CE4E1E8F,2.4
2C2CF664AC3,2.2
2C2D0174072,1.8
2C2D0251F26,2.2
2C2D1380310,2.4
2C2D17F0B32,1.8
2C2D1B22F78,2.2
2C2D24406BC,2.9
2C2D2C84711,0.0
2C2D3C1C62C,1.3
2C2D3F70E29,2.2
2C2D582116E,3.3
2C2D61C283B,2.2
2C2D75AF94C,2.2
2C2D7E4BE5B,3.3
2C2D8607762,0.0
2C2D8775A0B,2.2
2C2D8E3F34B,0.0
2C2D9508C8B,1.5
2C2D9CF2DB5,2.2
2C2DAD7E341,2.2
2C2DADA70BC,1.3
2C2DB8F6614,2.2
2C2DC4B8EC4,3.3
2C2DCEBE362,1.6
2C2DD157BB7,1.5
2C2DE3724C0,2.4
2C2DE7C9127,2.2
2C2DF119C1A,2.9
2C2DF6BE1E4,1.3
2C2E12FB7B6,1.3
2C2E3FDFD07,2.4
2C2E42B185E,2.4
2C2E445327D,2.2
2C2E44F09FA,1.3
2C2E5191CB3,2.2
2C2E539F8D8,0.0
2C2E55117F1,1.8
2C2E6350FE7,1.5
2C2E67845B4,2.2
2C2E68475CA,4.0
2C2E68695BA,2.2
2C2E6A4DCD6,0.0
2C2E779D33D,1.8
